SIGNALENERGY_AVG,BIN_AVG0,BIN_AVG1,BIN_AVG2,BIN_AVG3,BIN_AVG4,BIN_AVG5,BIN_AVG6,BIN_AVG7,BIN_AVG8,BIN_AVG9,BIN_AVG10,BIN_AVG11,BIN_AVG12,BIN_AVG13,BIN_AVG14,BIN_AVG15,BIN_AVG16,BIN_AVG17,BIN_AVG18,BIN_AVG19,SIGNALENERGY_STDEV,BIN_STDEV0,BIN_STDEV1,BIN_STDEV2,BIN_STDEV3,BIN_STDEV4,BIN_STDEV5,BIN_STDEV6,BIN_STDEV7,BIN_STDEV8,BIN_STDEV9,BIN_STDEV10,BIN_STDEV11,BIN_STDEV12,BIN_STDEV13,BIN_STDEV14,BIN_STDEV15,BIN_STDEV16,BIN_STDEV17,BIN_STDEV18,BIN_STDEV19,style,file_name
0.851718,6.191127,0.559342,-0.681393,0.025858,-0.120011,-0.194537,-0.469548,-0.467516,-0.240723,-0.125317,-0.477293,-0.386554,-0.206427,-0.236427,-0.308567,-0.296228,-0.314395,-0.307014,-0.298792,-0.290998,-0.119417,0.350004,0.064489,-0.014948,-0.131025,-0.127395,-0.156307,-0.133343,-0.095827,-0.088888,-0.040830,-0.061234,-0.061611,-0.137475,-0.104727,-0.225194,-0.224709,-0.220081,-0.224058,-0.214917,-0.238811,"classical","../../../datasets/music/classical/classical.00092.au"
0.756660,6.228440,0.762156,-0.549185,-0.264974,-0.256011,-0.144507,-0.272453,-0.263125,-0.304331,-0.246826,-0.283676,-0.257326,-0.293489,-0.283602,-0.292263,-0.218637,-0.247553,-0.288327,-0.294683,-0.274733,-0.121346,0.232259,-0.072378,0.030543,-0.122644,-0.139349,-0.138412,-0.149086,-0.132155,-0.152974,-0.150608,-0.134013,-0.160504,-0.146379,-0.154489,-0.196939,-0.169112,-0.198455,-0.207777,-0.213241,-0.214495,"classical","../../../datasets/music/classical/classical.00093.au"
0.703406,6.249965,0.582952,-0.568712,-0.094269,-0.314616,-0.250409,-0.353135,-0.264902,-0.293874,-0.172993,-0.266505,-0.241022,-0.270229,-0.256938,-0.305418,-0.270627,-0.263800,-0.242371,-0.233420,-0.232424,-0.126749,0.332466,0.078111,-0.087558,-0.127856,-0.136932,-0.143044,-0.134376,-0.133556,-0.158792,-0.154364,-0.162328,-0.163260,-0.171660,-0.162763,-0.170828,-0.183479,-0.196580,-0.211842,-0.214903,-0.210370,"classical","../../../datasets/music/classical/classical.00096.au"
0.634805,6.223908,0.622769,-0.494413,-0.074321,-0.301947,-0.206313,-0.330431,-0.226101,-0.281549,-0.214701,-0.353087,-0.298893,-0.325124,-0.273160,-0.282315,-0.253445,-0.273679,-0.282908,-0.259664,-0.249733,-0.078881,0.662130,-0.041028,-0.100426,-0.134724,-0.132217,-0.156535,-0.151201,-0.155907,-0.153197,-0.160127,-0.145020,-0.159668,-0.171721,-0.169455,-0.182167,-0.205483,-0.208614,-0.211329,-0.219076,-0.225050,"classical","../../../datasets/music/classical/classical.00098.au"
0.599402,6.245803,0.935312,-0.317714,-0.118032,-0.359803,-0.160347,-0.286591,-0.164949,-0.296539,-0.234140,-0.255876,-0.182892,-0.307861,-0.245388,-0.256039,-0.235440,-0.229985,-0.253725,-0.263912,-0.253635,-0.194852,0.042008,-0.055281,-0.132949,-0.139753,-0.140690,-0.140914,-0.169143,-0.167470,-0.151683,-0.160465,-0.161833,-0.174426,-0.178857,-0.184174,-0.187956,-0.198589,-0.210634,-0.213741,-0.215943,-0.220300,"classical","../../../datasets/music/classical/classical.00099.au"
0.786975,6.316893,0.221852,-0.222143,-0.124319,-0.199775,-0.191916,-0.190064,-0.188973,-0.217197,-0.190042,-0.234809,-0.212674,-0.223806,-0.237182,-0.217132,-0.231639,-0.232241,-0.212152,-0.226268,-0.232760,-0.201348,-0.093886,-0.129094,-0.108947,-0.149705,-0.140466,-0.132410,-0.160411,-0.155699,-0.154407,-0.163078,-0.175896,-0.186945,-0.182735,-0.190365,-0.194904,-0.197149,-0.202582,-0.201630,-0.207723,-0.211251,"country","../../../datasets/music/country/country.00001.au"
0.781271,6.285447,0.453568,-0.302776,-0.065325,-0.181177,-0.295381,-0.263043,-0.239369,-0.250577,-0.193802,-0.235013,-0.224980,-0.222361,-0.251014,-0.249944,-0.237478,-0.242164,-0.252233,-0.265030,-0.257772,-0.196465,0.071063,0.017039,-0.062529,-0.125249,-0.130359,-0.140290,-0.151353,-0.163183,-0.164170,-0.173509,-0.179733,-0.191269,-0.200287,-0.199110,-0.202198,-0.214069,-0.216432,-0.222484,-0.222050,-0.224211,"country","../../../datasets/music/country/country.00003.au"
0.776877,6.314059,0.223424,-0.259323,-0.134673,-0.176774,-0.227090,-0.234494,-0.193246,-0.213513,-0.198558,-0.226010,-0.209447,-0.238129,-0.226017,-0.235794,-0.237183,-0.236980,-0.240114,-0.240734,-0.241103,-0.181759,0.001856,-0.077086,-0.086777,-0.115179,-0.143196,-0.150401,-0.156650,-0.155105,-0.159953,-0.162263,-0.176203,-0.178172,-0.174718,-0.188057,-0.201925,-0.200146,-0.204243,-0.209480,-0.209720,-0.216001,"country","../../../datasets/music/country/country.00005.au"
0.794540,6.312425,0.236900,-0.175750,-0.132385,-0.194821,-0.196839,-0.238018,-0.200357,-0.217340,-0.201370,-0.232453,-0.207196,-0.208901,-0.224088,-0.228507,-0.227860,-0.237804,-0.238862,-0.237558,-0.237896,-0.206416,-0.022094,-0.068055,-0.106025,-0.146546,-0.137933,-0.159731,-0.152373,-0.163659,-0.176287,-0.172627,-0.186645,-0.182171,-0.192396,-0.200154,-0.190902,-0.203769,-0.203032,-0.209205,-0.211437,-0.214403,"country","../../../datasets/music/country/country.00007.au"
0.807673,6.302408,0.333048,-0.246846,-0.093523,-0.224531,-0.164365,-0.252100,-0.232391,-0.212689,-0.213588,-0.260635,-0.208676,-0.231200,-0.208692,-0.218780,-0.238219,-0.235528,-0.237850,-0.238892,-0.243699,-0.205311,-0.057159,-0.068143,-0.114322,-0.128333,-0.120870,-0.142561,-0.169346,-0.159857,-0.159096,-0.174015,-0.170831,-0.188637,-0.185993,-0.186764,-0.194414,-0.204918,-0.206827,-0.210442,-0.211989,-0.221094,"country","../../../datasets/music/country/country.00008.au"
0.777022,6.320330,0.199384,-0.206889,-0.135909,-0.198621,-0.227316,-0.208697,-0.200587,-0.216745,-0.177813,-0.206985,-0.220283,-0.223549,-0.218840,-0.224828,-0.213477,-0.212145,-0.223060,-0.232384,-0.231401,-0.185735,-0.119098,-0.123612,-0.102682,-0.138175,-0.145599,-0.143350,-0.153764,-0.159260,-0.159942,-0.169540,-0.175240,-0.171659,-0.182512,-0.186092,-0.190603,-0.194441,-0.195461,-0.203887,-0.207205,-0.209351,"country","../../../datasets/music/country/country.00009.au"
0.742886,6.231165,0.682715,-0.184504,-0.000654,-0.247806,-0.276572,-0.317652,-0.269474,-0.319833,-0.281636,-0.292036,-0.275397,-0.273418,-0.282869,-0.273464,-0.272351,-0.283782,-0.289419,-0.294227,-0.284859,-0.158616,0.394377,0.071276,-0.030746,-0.088864,-0.094454,-0.145083,-0.154189,-0.171449,-0.165446,-0.178922,-0.195026,-0.203608,-0.199548,-0.207360,-0.225319,-0.228205,-0.233942,-0.239254,-0.237923,-0.244509,"country","../../../datasets/music/country/country.00010.au"
0.717608,6.262249,0.363431,-0.238542,-0.158642,-0.241515,-0.319868,-0.210264,-0.263759,-0.312209,-0.242272,-0.301006,-0.242742,-0.274138,-0.268805,-0.273552,-0.292622,-0.279156,-0.271895,-0.278251,-0.286651,-0.128350,0.495427,0.108807,-0.023112,-0.094291,-0.090734,-0.119865,-0.129587,-0.154064,-0.165596,-0.164967,-0.178716,-0.178247,-0.193968,-0.207831,-0.219498,-0.214717,-0.215412,-0.227125,-0.237656,-0.247896,"country","../../../datasets/music/country/country.00011.au"
0.711960,6.298476,0.375907,-0.239458,-0.155301,-0.199692,-0.255887,-0.221681,-0.262176,-0.239724,-0.214380,-0.257603,-0.273999,-0.250966,-0.223884,-0.251423,-0.269375,-0.263856,-0.250676,-0.248305,-0.246238,-0.155286,0.198236,-0.011395,-0.049703,-0.127369,-0.112148,-0.142137,-0.154052,-0.155815,-0.167547,-0.162547,-0.187911,-0.188663,-0.188900,-0.189638,-0.206730,-0.203299,-0.211625,-0.207452,-0.213693,-0.224044,"country","../../../datasets/music/country/country.00013.au"
0.729789,6.293216,0.399022,-0.126038,-0.150491,-0.220684,-0.249836,-0.213943,-0.264633,-0.221563,-0.249109,-0.274667,-0.251023,-0.266171,-0.251227,-0.267202,-0.266210,-0.256954,-0.252487,-0.251941,-0.251037,-0.160775,0.191395,0.019979,-0.067907,-0.111699,-0.127277,-0.157225,-0.156963,-0.171608,-0.170059,-0.178685,-0.188819,-0.190715,-0.184684,-0.200426,-0.206118,-0.206253,-0.210823,-0.214608,-0.216392,-0.227147,"country","../../../datasets/music/country/country.00014.au"
0.739823,6.269889,0.549734,-0.206649,-0.077593,-0.283745,-0.242516,-0.311098,-0.205968,-0.271001,-0.243004,-0.285448,-0.265338,-0.261868,-0.243682,-0.260031,-0.266238,-0.263835,-0.254118,-0.260143,-0.247186,-0.151861,0.232723,0.047650,-0.037723,-0.146344,-0.134809,-0.162129,-0.157138,-0.165343,-0.162182,-0.181178,-0.183576,-0.187785,-0.193914,-0.205176,-0.205918,-0.215612,-0.219899,-0.224525,-0.226148,-0.229095,"country","../../../datasets/music/country/country.00015.au"
0.763279,6.189261,0.884640,-0.262716,0.080712,-0.317794,-0.289994,-0.394202,-0.292498,-0.322398,-0.284486,-0.240489,-0.299622,-0.267532,-0.282527,-0.296545,-0.257045,-0.279432,-0.282279,-0.291659,-0.292385,-0.175365,0.382379,0.080105,0.051076,-0.098784,-0.107233,-0.148569,-0.163651,-0.168087,-0.178732,-0.183392,-0.195691,-0.211984,-0.212758,-0.221976,-0.225591,-0.227490,-0.234947,-0.241152,-0.240544,-0.241904,"country","../../../datasets/music/country/country.00016.au"
0.751150,6.250323,0.701016,-0.184558,-0.086555,-0.268256,-0.286451,-0.278645,-0.254094,-0.266715,-0.242336,-0.269442,-0.262581,-0.243007,-0.257412,-0.281807,-0.252586,-0.251394,-0.262669,-0.261349,-0.258942,-0.190585,0.242463,0.054325,-0.124015,-0.144206,-0.156809,-0.162480,-0.179240,-0.161711,-0.176390,-0.176254,-0.175734,-0.184088,-0.192195,-0.199483,-0.201755,-0.210434,-0.216780,-0.223681,-0.226781,-0.227859,"country","../../../datasets/music/country/country.00017.au"
0.737952,6.275872,0.565937,-0.319282,-0.180998,-0.139252,-0.211240,-0.222664,-0.249927,-0.243224,-0.249763,-0.281556,-0.252141,-0.281895,-0.266716,-0.258705,-0.245700,-0.255178,-0.252077,-0.251366,-0.256339,-0.173293,0.165970,-0.023277,-0.054365,-0.119258,-0.120898,-0.136888,-0.139453,-0.157272,-0.169050,-0.179234,-0.181257,-0.181653,-0.194549,-0.201748,-0.208020,-0.205706,-0.214697,-0.219921,-0.220890,-0.226282,"country","../../../datasets/music/country/country.00018.au"
0.766292,6.133702,1.115197,-0.353070,-0.104192,-0.202132,-0.322088,-0.245022,-0.275557,-0.319238,-0.272760,-0.309117,-0.285619,-0.291161,-0.298438,-0.272186,-0.277113,-0.286389,-0.294910,-0.312078,-0.296181,-0.113990,0.574018,0.003217,0.006956,-0.049434,-0.129818,-0.156621,-0.165486,-0.186347,-0.197137,-0.216234,-0.206771,-0.212784,-0.215567,-0.217728,-0.237772,-0.250950,-0.254657,-0.251912,-0.257580,-0.261344,"country","../../../datasets/music/country/country.00019.au"
0.755595,6.253396,0.413035,-0.036580,-0.012669,-0.230100,-0.185779,-0.293842,-0.261518,-0.326978,-0.262997,-0.284545,-0.268901,-0.287919,-0.267935,-0.257193,-0.263775,-0.281505,-0.267193,-0.284173,-0.286314,-0.184901,0.473446,0.107659,-0.110892,-0.062179,-0.130358,-0.180851,-0.171346,-0.187475,-0.175508,-0.185154,-0.191834,-0.205258,-0.214228,-0.215988,-0.224106,-0.234777,-0.241709,-0.236912,-0.242867,-0.246876,"country","../../../datasets/music/country/country.00020.au"
0.764917,6.162263,0.940191,0.019174,-0.096471,-0.135320,-0.256630,-0.301509,-0.260976,-0.267389,-0.300006,-0.334201,-0.303717,-0.310473,-0.304432,-0.284153,-0.299102,-0.313001,-0.316020,-0.324805,-0.318290,-0.127053,0.576661,0.067079,-0.026671,-0.111150,-0.113887,-0.181304,-0.178219,-0.191878,-0.201437,-0.215724,-0.215668,-0.212314,-0.231621,-0.235319,-0.249144,-0.251604,-0.256794,-0.264639,-0.265242,-0.274120,"country","../../../datasets/music/country/country.00023.au"
0.753877,6.197058,0.759761,-0.287816,-0.036301,-0.267743,-0.293753,-0.341507,-0.287141,-0.295102,-0.303272,-0.351878,-0.257003,-0.275831,-0.263283,-0.274643,-0.276119,-0.277859,-0.291876,-0.292567,-0.292845,-0.159276,0.557576,0.110471,-0.047354,-0.088621,-0.059952,-0.138771,-0.094533,-0.187103,-0.187019,-0.197617,-0.186600,-0.211916,-0.207880,-0.218599,-0.224933,-0.233109,-0.230409,-0.245650,-0.243769,-0.249092,"country","../../../datasets/music/country/country.00024.au"
0.779183,6.200597,0.928618,-0.266008,-0.130537,-0.259089,-0.288303,-0.252435,-0.265225,-0.319698,-0.261305,-0.292160,-0.260378,-0.264953,-0.277240,-0.277260,-0.270967,-0.275967,-0.276319,-0.271867,-0.259246,-0.176613,0.291650,0.077750,-0.062237,-0.067219,-0.120030,-0.146908,-0.155196,-0.159510,-0.180418,-0.182785,-0.177511,-0.201812,-0.217590,-0.221120,-0.230517,-0.234752,-0.241911,-0.243024,-0.241429,-0.248258,"country","../../../datasets/music/country/country.00026.au"
0.748662,6.266680,0.608947,-0.359490,-0.050734,-0.219233,-0.276138,-0.222049,-0.255936,-0.254807,-0.233532,-0.246733,-0.245915,-0.237350,-0.245396,-0.266792,-0.251103,-0.263958,-0.263812,-0.259007,-0.259467,-0.176460,0.164045,-0.033160,-0.027009,-0.108633,-0.113670,-0.147271,-0.144094,-0.172463,-0.175914,-0.186226,-0.194362,-0.197278,-0.196747,-0.202649,-0.208940,-0.210439,-0.215184,-0.217490,-0.222493,-0.226404,"country","../../../datasets/music/country/country.00027.au"
0.790980,6.194074,0.986589,-0.308719,-0.103297,-0.221827,-0.327816,-0.308335,-0.261293,-0.281355,-0.278732,-0.252724,-0.271984,-0.283649,-0.261577,-0.264501,-0.254137,-0.279674,-0.272324,-0.275526,-0.271387,-0.158775,0.248598,-0.014440,-0.035671,-0.106170,-0.115233,-0.144610,-0.170315,-0.166782,-0.182047,-0.195012,-0.182237,-0.196482,-0.197577,-0.206435,-0.216153,-0.222524,-0.226190,-0.232550,-0.233909,-0.238273,"country","../../../datasets/music/country/country.00029.au"
0.801984,6.186524,0.888072,0.062608,-0.078405,-0.277640,-0.294177,-0.365355,-0.379084,-0.338184,-0.274749,-0.273036,-0.238840,-0.279306,-0.309746,-0.310090,-0.305203,-0.301332,-0.288030,-0.289716,-0.284634,-0.132830,0.378013,0.064068,-0.085965,-0.154204,-0.157306,-0.138909,-0.139113,-0.185866,-0.176905,-0.195009,-0.184850,-0.180094,-0.181537,-0.202914,-0.221752,-0.220790,-0.243260,-0.232672,-0.226032,-0.233733,"country","../../../datasets/music/country/country.00030.au"
0.743564,6.244365,0.624269,-0.215523,-0.019123,-0.275203,-0.203554,-0.234721,-0.242459,-0.271988,-0.239133,-0.287591,-0.274053,-0.280838,-0.260194,-0.270642,-0.283295,-0.284157,-0.266235,-0.287358,-0.286604,-0.145941,0.393089,0.079021,-0.079565,-0.126832,-0.124568,-0.171046,-0.155144,-0.173960,-0.186083,-0.201253,-0.197701,-0.208828,-0.207767,-0.208216,-0.223645,-0.228218,-0.232136,-0.234569,-0.245255,-0.250913,"country","../../../datasets/music/country/country.00032.au"
0.728989,6.278970,0.381802,-0.320416,-0.070422,-0.328060,-0.248823,-0.256005,-0.260965,-0.267244,-0.265772,-0.289560,-0.255532,-0.252141,-0.239488,-0.263796,-0.245617,-0.259703,-0.276394,-0.265044,-0.259500,-0.138488,0.319236,0.018303,-0.030971,-0.057362,-0.109106,-0.120368,-0.151655,-0.148211,-0.145198,-0.166376,-0.188336,-0.186098,-0.175542,-0.190385,-0.201320,-0.205612,-0.216256,-0.213210,-0.224797,-0.233528,"country","../../../datasets/music/country/country.00033.au"
0.704965,6.275003,0.471565,-0.349493,-0.182426,-0.169684,-0.265001,-0.256712,-0.219842,-0.245812,-0.238339,-0.242505,-0.258706,-0.262599,-0.274198,-0.274573,-0.270382,-0.274768,-0.269698,-0.266695,-0.264870,-0.119293,0.312605,0.067962,-0.003628,-0.115937,-0.128988,-0.127917,-0.152427,-0.172179,-0.170446,-0.178358,-0.177840,-0.184898,-0.189026,-0.200124,-0.213004,-0.213165,-0.215805,-0.224059,-0.225033,-0.233672,"country","../../../datasets/music/country/country.00034.au"
0.627035,6.196541,0.776625,-0.320048,0.019293,-0.255229,-0.233288,-0.297466,-0.264020,-0.292595,-0.284653,-0.311179,-0.287583,-0.311110,-0.300775,-0.297628,-0.278506,-0.305358,-0.294618,-0.307147,-0.306660,-0.132871,0.638466,0.143858,0.017078,-0.084714,-0.082271,-0.098955,-0.157156,-0.171024,-0.184926,-0.196188,-0.208492,-0.213583,-0.222044,-0.225129,-0.238625,-0.244445,-0.242220,-0.248798,-0.256367,-0.263224,"country","../../../datasets/music/country/country.00036.au"
0.722936,6.301524,0.359948,-0.171348,-0.212695,-0.253199,-0.195037,-0.211903,-0.185121,-0.243238,-0.236715,-0.240919,-0.256551,-0.246766,-0.241995,-0.254413,-0.250168,-0.259027,-0.261196,-0.253559,-0.255564,-0.158780,0.159521,-0.008915,-0.063327,-0.099294,-0.147720,-0.141861,-0.159525,-0.155690,-0.167940,-0.176061,-0.175486,-0.187420,-0.190420,-0.195701,-0.210208,-0.207141,-0.211303,-0.212874,-0.221247,-0.223603,"country","../../../datasets/music/country/country.00038.au"
0.701415,6.317211,0.090065,-0.181244,-0.041672,-0.199534,-0.251334,-0.265623,-0.201160,-0.212684,-0.230070,-0.244354,-0.231633,-0.236336,-0.246916,-0.256629,-0.256495,-0.249615,-0.250350,-0.245058,-0.241111,-0.147792,0.220614,-0.020543,-0.066840,-0.110887,-0.111145,-0.163080,-0.139610,-0.161573,-0.173327,-0.180035,-0.187635,-0.188277,-0.188054,-0.189996,-0.206198,-0.206063,-0.205644,-0.208689,-0.214881,-0.217216,"country","../../../datasets/music/country/country.00039.au"
0.731552,6.285606,0.440057,-0.245989,-0.106223,-0.275842,-0.278972,-0.214842,-0.222801,-0.268340,-0.248250,-0.251140,-0.242794,-0.233156,-0.259437,-0.283078,-0.245849,-0.257764,-0.259567,-0.249114,-0.245860,-0.161116,0.247511,-0.028415,-0.063002,-0.100175,-0.105006,-0.146832,-0.148660,-0.165894,-0.171949,-0.182679,-0.180089,-0.184271,-0.191802,-0.203020,-0.191400,-0.209065,-0.215763,-0.217655,-0.222574,-0.226341,"country","../../../datasets/music/country/country.00040.au"
0.759477,6.280491,0.425061,-0.162583,-0.067488,-0.123051,-0.285591,-0.219948,-0.242139,-0.283590,-0.246483,-0.240073,-0.239307,-0.228012,-0.246482,-0.256431,-0.249912,-0.263576,-0.273929,-0.267053,-0.269253,-0.201508,0.253464,0.027050,-0.058666,-0.130245,-0.147029,-0.132643,-0.181427,-0.171989,-0.159408,-0.197404,-0.200225,-0.205903,-0.206267,-0.213387,-0.218526,-0.218939,-0.232838,-0.230963,-0.234453,-0.238819,"country","../../../datasets/music/country/country.00041.au"
0.752981,6.293080,0.433407,-0.163972,-0.079788,-0.175579,-0.173991,-0.252387,-0.283469,-0.247171,-0.233213,-0.264519,-0.233135,-0.221659,-0.250895,-0.255065,-0.253712,-0.248112,-0.245010,-0.251551,-0.245608,-0.188699,0.124000,-0.041490,-0.098303,-0.129966,-0.134874,-0.147120,-0.178902,-0.169141,-0.177821,-0.182047,-0.181799,-0.195373,-0.194618,-0.203197,-0.203205,-0.214827,-0.214799,-0.218864,-0.223750,-0.225837,"country","../../../datasets/music/country/country.00042.au"
0.766093,6.230892,0.720213,-0.323407,-0.194052,-0.144527,-0.254722,-0.259492,-0.267550,-0.286080,-0.262001,-0.227615,-0.254470,-0.250456,-0.253793,-0.277975,-0.254079,-0.289681,-0.284351,-0.271721,-0.276149,-0.196835,0.388261,0.045679,-0.064137,-0.106260,-0.101436,-0.113400,-0.169017,-0.182202,-0.189409,-0.196011,-0.192662,-0.206710,-0.203274,-0.219408,-0.218277,-0.225568,-0.224053,-0.230800,-0.233387,-0.246167,"country","../../../datasets/music/country/country.00044.au"
0.744582,6.296131,0.340651,-0.320773,-0.177698,-0.223459,-0.296902,-0.275061,-0.245853,-0.234624,-0.217935,-0.244659,-0.222962,-0.244416,-0.243837,-0.242392,-0.252701,-0.256327,-0.252657,-0.250287,-0.248476,-0.170564,0.168490,0.014102,-0.063395,-0.071459,-0.131303,-0.139901,-0.136643,-0.155461,-0.143813,-0.166032,-0.171755,-0.169225,-0.177899,-0.183510,-0.194521,-0.194157,-0.199158,-0.208268,-0.212745,-0.223128,"country","../../../datasets/music/country/country.00045.au"
0.732226,6.259795,0.563842,-0.431695,0.089528,-0.269765,-0.279716,-0.297718,-0.227751,-0.287366,-0.234996,-0.217730,-0.284954,-0.235942,-0.253850,-0.270151,-0.259838,-0.267526,-0.267713,-0.260926,-0.271480,-0.176095,0.233874,0.009038,-0.052443,-0.088669,-0.093708,-0.140165,-0.158438,-0.159088,-0.145545,-0.186422,-0.166528,-0.182635,-0.188591,-0.206919,-0.212861,-0.213958,-0.220395,-0.224750,-0.224996,-0.226980,"country","../../../datasets/music/country/country.00046.au"
0.748062,6.244347,0.717448,-0.447614,-0.033117,-0.286786,-0.237299,-0.183136,-0.290368,-0.234599,-0.284690,-0.291486,-0.244509,-0.304013,-0.242682,-0.269892,-0.252462,-0.258076,-0.273226,-0.249827,-0.258222,-0.168442,0.204412,-0.001844,-0.086859,-0.064888,-0.127080,-0.154635,-0.154402,-0.167510,-0.170314,-0.173454,-0.172971,-0.187780,-0.178615,-0.191051,-0.201581,-0.203450,-0.213597,-0.210190,-0.215192,-0.228410,"country","../../../datasets/music/country/country.00047.au"
0.756439,6.262803,0.607400,-0.248964,-0.084830,-0.290849,-0.215830,-0.275761,-0.214068,-0.285598,-0.229141,-0.284720,-0.240278,-0.255735,-0.251594,-0.270425,-0.253429,-0.259425,-0.251649,-0.255550,-0.250025,-0.183493,0.218598,0.037650,-0.058103,-0.121604,-0.139892,-0.128726,-0.163244,-0.181810,-0.177661,-0.187920,-0.189832,-0.198167,-0.202596,-0.198213,-0.211754,-0.209828,-0.215542,-0.226567,-0.231001,-0.239065,"country","../../../datasets/music/country/country.00050.au"
0.767402,6.239092,0.724774,-0.277486,-0.073558,-0.197391,-0.210394,-0.288315,-0.221096,-0.309727,-0.210733,-0.286119,-0.245975,-0.257651,-0.245122,-0.267475,-0.265256,-0.293652,-0.279704,-0.292386,-0.278596,-0.187005,0.279210,0.032133,-0.055346,-0.118360,-0.111638,-0.151437,-0.165128,-0.179600,-0.186814,-0.179340,-0.184262,-0.211413,-0.203877,-0.213153,-0.219840,-0.227823,-0.230290,-0.231133,-0.240370,-0.245147,"country","../../../datasets/music/country/country.00051.au"
0.792113,6.192519,0.910542,-0.149270,-0.060345,-0.287079,-0.231094,-0.244974,-0.205672,-0.323326,-0.207964,-0.308347,-0.291831,-0.290507,-0.275734,-0.289728,-0.257462,-0.289386,-0.287074,-0.290652,-0.285621,-0.202569,0.421429,-0.006295,-0.077847,-0.127116,-0.094142,-0.158396,-0.176843,-0.193725,-0.186801,-0.192607,-0.199179,-0.197108,-0.205687,-0.222091,-0.235215,-0.248732,-0.251415,-0.248599,-0.256849,-0.259322,"country","../../../datasets/music/country/country.00052.au"
0.748580,6.298318,0.390360,-0.211324,-0.060280,-0.252509,-0.210095,-0.283366,-0.216505,-0.269308,-0.199212,-0.265495,-0.225800,-0.260390,-0.225457,-0.252353,-0.244777,-0.260245,-0.241279,-0.250973,-0.242192,-0.173399,0.101072,-0.052123,-0.106259,-0.093154,-0.136925,-0.162233,-0.157703,-0.165343,-0.175249,-0.163883,-0.175974,-0.185435,-0.190108,-0.191332,-0.198295,-0.197706,-0.201938,-0.207570,-0.214419,-0.217726,"country","../../../datasets/music/country/country.00053.au"
0.777579,6.260370,0.615172,-0.127658,0.003013,-0.217495,-0.188357,-0.273770,-0.236430,-0.328519,-0.245922,-0.263272,-0.239055,-0.289775,-0.262582,-0.280623,-0.250037,-0.276998,-0.270041,-0.264732,-0.264003,-0.180294,0.173949,-0.005263,-0.113716,-0.128809,-0.129146,-0.141076,-0.168537,-0.182980,-0.174736,-0.186002,-0.188229,-0.194247,-0.204720,-0.211713,-0.208317,-0.212285,-0.223747,-0.232328,-0.229243,-0.235426,"country","../../../datasets/music/country/country.00054.au"
